date,order_id,product,category,price,cost_price,quantity,discount_pct,total_sales,profit,region,sales_channel,payment_method,customer_type,is_weekend
2024-01-11,a7b6ed13,D,Furniture,1325.33,933.73,3,10.0,3578.39,777.2,North,Online,Card,Returning,0
2024-04-18,12a922a1,E,Clothing,236.55,142.33,5,10.0,1064.48,352.82,North,Online,Card,New,0
2024-03-11,2e6a3db2,F,Clothing,215.22,159.53,9,0.0,1936.98,501.21,West,Online,Cash,New,0
2024-03-02,484ef11a,A,Electronics,506.26,373.56,2,0.0,1012.52,265.4,East,Online,UPI,Returning,1
2024-10-08,5b2ab55f,D,Furniture,1550.02,1099.05,6,15.0,7905.1,1310.8,South,Online,Card,New,0
2024-10-31,c7b3a3f9,A,Electronics,365.11,250.89,7,0.0,2555.77,799.54,West,Online,Card,Returning,0
2024-04-16,5c8ac287,A,Electronics,741.09,447.13,10,15.0,6299.27,1827.97,North,Retail,NetBanking,New,0
2024-04-13,c118f12d,D,Furniture,837.5,530.75,6,10.0,4522.5,1338.0,East,Retail,NetBanking,Returning,1
2024-10-19,473e1732,B,Electronics,529.38,335.15,1,15.0,449.97,114.82,West,Distributor,NetBanking,New,1
2024-08-31,b837f06c,G,Electronics,552.65,345.13,2,,1050.03,359.77,South,Online,Cash,Returning,1
2024-04-21,c259034c,A,Electronics,389.63,278.76,3,5.0,1110.45,274.17,East,Online,UPI,Returning,1
2024-09-11,721ffe43,E,Clothing,206.9,154.1,7,15.0,1231.06,152.36,South,Online,Card,New,0
2024-02-13,57bad907,G,Electronics,840.45,462.78,6,15.0,4286.3,1509.62,North,Retail,Card,Returning,0
2024-08-17,f40c079f,B,Electronics,376.03,242.58,10,10.0,3384.27,958.47,North,Retail,Card,New,1
2024-07-02,8ed91f83,C,Furniture,1218.63,689.36,8,5.0,9261.59,3746.71,West,Online,UPI,New,0
2024-09-15,3649022d,B,Electronics,323.5,228.83,7,0.0,2264.5,662.69,West,Distributor,Card,Returning,1
2024-08-25,bd98268f,D,Furniture,1458.42,1071.24,3,10.0,3937.73,724.01,North,Retail,UPI,New,1
2024-03-24,51fdfa31,C,Furniture,770.34,519.28,3,10.0,2079.92,522.08,North,Distributor,UPI,Returning,1
2024-05-29,15c3ce24,F,Clothing,144.08,94.39,1,10.0,129.67,35.28,South,Distributor,Card,Returning,0
2024-01-19,a9444a6d,F,Clothing,290.44,162.51,8,5.0,2207.34,907.26,North,Online,NetBanking,Returning,0
2024-10-22,48fb4617,F,Clothing,176.62,100.3,8,5.0,1342.31,539.91,West,Retail,Cash,New,0
2024-09-19,f1894958,A,Electronics,423.61,299.25,10,10.0,3812.49,819.99,South,Distributor,Cash,New,0
2024-10-07,c57e1433,E,Clothing,243.47,180.47,6,5.0,1387.78,304.96,North,Distributor,Card,New,0
2024-11-06,91504e80,A,Electronics,397.05,291.01,5,15.0,1687.46,232.41,North,Distributor,NetBanking,New,0
2024-01-15,2d3ecc4f,B,Electronics,335.92,202.58,9,10.0,2720.95,897.73,East,Online,Card,Returning,0
2024-09-20,85bb07cb,B,Electronics,483.49,321.59,8,15.0,3287.73,715.01,South,Retail,Card,Returning,0
2024-11-13,4e1f0bf1,G,Electronics,797.63,562.42,2,0.0,1595.26,470.42,North,Online,NetBanking,Returning,0
2024-05-06,e21dc8a8,C,Furniture,1219.71,720.1,10,15.0,10367.53,3166.53,West,Retail,Card,New,0
2024-03-23,434c98d5,B,Electronics,388.49,272.13,9,0.0,3496.41,1047.24,West,Online,,New,1
2024-09-19,c543a700,E,Clothing,114.29,68.95,10,0.0,1142.9,453.4,North,Distributor,NetBanking,Returning,0
2024-09-08,be219108,C,Furniture,1401.07,866.1,3,5.0,3993.05,1394.75,West,Distributor,Cash,New,1
2024-12-29,b68fa264,A,Electronics,654.2,379.88,9,0.0,5887.8,2468.88,East,Online,UPI,New,1
2024-10-30,66e2344c,C,Furniture,1463.81,1076.0,4,0.0,5855.24,1551.24,West,Retail,NetBanking,New,0
2024-02-12,f7fee055,C,Furniture,1309.32,946.51,10,15.0,11129.22,1664.12,West,Retail,UPI,Returning,0
2024-01-26,f823fb28,G,Electronics,840.01,482.66,2,10.0,1512.02,546.7,South,Online,UPI,New,0
2024-02-14,d6b5026e,C,Furniture,1263.13,907.26,8,0.0,10105.04,2846.96,North,Online,UPI,New,0
2024-10-28,b1530775,G,Electronics,413.7,255.8,6,5.0,2358.09,823.29,East,Retail,NetBanking,Returning,0
2024-04-14,670dff34,A,Electronics,633.89,403.46,10,5.0,6021.95,1987.36,North,Distributor,UPI,New,1
2024-02-10,a7018bcc,E,Clothing,174.55,116.57,5,5.0,829.11,246.26,West,Retail,NetBanking,New,1
2024-09-25,d5820c0d,A,Electronics,552.98,375.5,6,0.0,3317.88,1064.88,West,Distributor,UPI,Returning,0
2024-03-11,754ff52c,B,Electronics,411.23,246.46,2,0.0,822.46,329.54,North,Online,Card,Returning,0
2024-11-01,bd914364,F,Clothing,184.36,125.96,9,10.0,1493.32,359.68,East,Online,UPI,Returning,0
2024-10-27,c4e3ccf3,D,Furniture,1775.72,1129.98,1,0.0,1775.72,645.74,South,Retail,NetBanking,Returning,1
2024-06-10,d0f0acbf,A,Electronics,681.23,405.5,6,5.0,3883.01,1450.01,South,Retail,Cash,Returning,0
2024-02-17,65ddca53,C,Furniture,1474.14,876.61,8,0.0,11793.12,4780.24,South,Retail,UPI,Returning,1
2024-08-23,32fae813,E,Clothing,214.33,150.21,2,0.0,428.66,128.24,East,Distributor,UPI,New,0
2024-11-19,48e1e0df,G,Electronics,559.47,318.66,5,15.0,2377.75,784.45,South,Distributor,UPI,New,0
2024-12-16,313df461,F,Clothing,205.82,127.21,10,5.0,1955.29,683.19,East,Distributor,Cash,New,0
2024-05-18,414b9f6b,E,Clothing,201.51,149.29,10,0.0,2015.1,522.2,East,Distributor,UPI,New,1
2024-09-11,807949bc,F,Clothing,294.06,167.24,6,15.0,1499.71,496.27,East,Retail,Card,Returning,0
2024-06-07,1acc265d,C,Furniture,953.78,708.46,10,0.0,9537.8,2453.2,North,Online,Cash,New,0
2024-09-14,314f80a0,G,Electronics,659.55,492.82,9,10.0,5342.35,906.97,South,Distributor,Cash,Returning,1
2024-09-08,e63c09ec,B,Electronics,488.37,309.27,4,10.0,1758.13,521.05,South,Online,Card,Returning,1
2024-11-22,1a6ce709,F,Clothing,141.96,91.22,8,0.0,1135.68,405.92,North,Retail,UPI,Returning,0
2024-04-10,595f14a6,A,Electronics,615.57,438.57,10,15.0,5232.35,846.65,South,Retail,NetBanking,Returning,0
2024-01-08,3717a99f,A,Electronics,603.42,395.37,1,5.0,573.25,177.88,South,Online,NetBanking,New,0
2024-08-30,0a6212f9,B,Electronics,398.1,244.07,1,5.0,378.2,134.13,South,Distributor,UPI,New,0
2024-02-10,10e4f3ec,E,Clothing,365.11,259.24,8,,2628.79,554.87,South,Retail,Cash,Returning,1
2024-11-20,9307910f,E,Clothing,329.62,221.86,2,5.0,626.28,182.56,North,Retail,Cash,Returning,0
2024-12-22,f3bbd30f,E,Clothing,347.33,248.48,4,0.0,1389.32,395.4,North,Distributor,NetBanking,New,1
2024-02-08,b4e2bd0d,A,Electronics,742.83,437.28,7,0.0,5199.81,2138.85,South,Distributor,Card,Returning,0
2024-04-01,e2bdf3a4,E,Clothing,387.15,240.61,1,5.0,367.79,127.18,North,Retail,UPI,Returning,0
2024-06-25,ac6b9aab,B,Electronics,559.16,410.84,9,0.0,5032.44,1334.88,East,Retail,Cash,Returning,0
2024-10-09,273c24d5,F,Clothing,205.18,145.31,6,15.0,1046.42,174.56,West,Distributor,UPI,New,0
2024-12-24,b487e6fd,C,Furniture,658.78,465.13,2,,1317.56,387.3,East,Online,NetBanking,Returning,0
2024-04-25,0297bc06,C,Furniture,1120.53,800.87,10,15.0,9524.5,1515.8,North,Distributor,UPI,Returning,0
2024-08-14,8f7433c3,E,Clothing,172.51,96.99,1,0.0,172.51,75.52,North,Retail,Card,Returning,0
2024-04-11,606adfaf,A,Electronics,436.98,271.47,8,15.0,2971.46,799.7,East,Online,,New,0
2024-05-26,b5362366,G,Electronics,607.28,388.58,1,10.0,546.55,157.97,East,Distributor,UPI,New,1
2024-04-18,bf193308,F,Clothing,235.25,175.96,1,10.0,211.72,35.76,North,Distributor,Card,New,0
2024-07-20,bda4513b,C,Furniture,1378.59,1022.74,2,10.0,2481.46,435.98,South,Online,Card,New,1
2024-08-14,04ed219e,F,Clothing,188.89,139.83,6,10.0,1020.01,181.03,South,Distributor,Cash,Returning,0
2024-11-27,d26e694a,F,Clothing,288.22,165.34,2,10.0,518.8,188.12,North,Distributor,NetBanking,Returning,0
2024-09-20,205b982c,G,Electronics,454.0,289.79,10,0.0,4540.0,1642.1,North,Distributor,NetBanking,New,0
2024-09-04,15486356,B,Electronics,305.74,182.08,8,15.0,2079.03,622.39,East,Retail,Card,New,0
2024-02-16,c2e2a4c1,C,Furniture,938.94,613.51,5,15.0,3990.5,922.95,North,Retail,Card,New,0
2024-09-19,1c2cb331,F,Clothing,101.17,59.95,8,0.0,809.36,329.76,West,Retail,Cash,New,0
2024-09-25,19044e5e,D,Furniture,1212.53,838.13,7,0.0,8487.71,2620.8,South,Distributor,NetBanking,New,0
2024-09-16,ba3ac9fe,A,Electronics,763.33,487.42,3,15.0,1946.49,484.23,West,Online,NetBanking,Returning,0
2024-04-17,61b5ccd5,A,Electronics,549.66,386.63,8,0.0,4397.28,1304.24,North,Online,Card,Returning,0
2024-07-27,d32e742a,C,Furniture,1221.16,868.53,7,0.0,8548.12,2468.41,South,Online,Card,New,1
2024-03-17,2791e6c3,G,Electronics,360.73,233.43,10,5.0,3426.94,1092.64,East,Retail,NetBanking,Returning,1
2024-01-02,32a9b2f3,F,Clothing,201.08,114.87,10,0.0,2010.8,862.1,North,Online,Card,Returning,0
2024-02-21,d42cfa82,F,Clothing,149.76,111.36,9,15.0,1145.66,143.42,East,Retail,NetBanking,New,0
2024-12-23,3a9e5ae4,B,Electronics,320.68,186.77,3,0.0,962.04,401.73,West,Online,Card,New,0
2024-01-06,78927f6e,B,Electronics,320.91,183.36,10,15.0,2727.74,894.13,South,Distributor,NetBanking,New,1
2024-09-16,cf0a365a,D,Furniture,1974.56,1182.18,3,15.0,5035.13,1488.59,North,Online,Cash,Returning,0
2024-01-22,58ae2edf,B,Electronics,546.09,378.69,9,,4177.59,769.38,North,Distributor,UPI,Returning,0
2024-09-05,9d673658,E,Clothing,126.93,77.6,3,10.0,342.71,109.91,North,Distributor,UPI,New,0
2024-06-12,0ce27320,D,Furniture,1721.03,1184.44,6,5.0,9809.87,2703.23,North,Retail,Card,New,0
2024-04-20,e0840b8d,A,Electronics,702.92,492.93,6,15.0,3584.89,627.31,East,Distributor,Card,Returning,1
2024-01-17,dcc5c0c6,F,Clothing,201.26,132.92,5,10.0,905.67,241.07,West,Retail,NetBanking,Returning,0
2024-12-29,c639b1aa,B,Electronics,543.92,320.02,2,15.0,924.66,284.62,West,Online,Card,New,1
2024-02-16,6c2f1c7e,D,Furniture,1978.27,1454.48,2,15.0,3363.06,454.1,East,Distributor,Card,New,0
2024-09-16,900f809e,B,Electronics,461.1,345.81,5,5.0,2190.22,461.18,West,Retail,Card,New,0
2024-02-21,0221e8f4,C,Furniture,862.99,611.79,1,15.0,733.54,121.75,East,Online,Cash,Returning,0
2024-06-17,b0d2ccee,F,Clothing,149.26,90.44,4,0.0,597.04,235.28,East,Online,NetBanking,Returning,0
2024-04-19,77946d04,D,Furniture,1097.44,815.47,7,15.0,6529.77,821.48,West,Retail,Cash,Returning,0
2024-03-19,5c8e423a,C,Furniture,824.0,562.3,4,,2966.4,717.2,North,Retail,UPI,New,0
2024-02-16,9fb95f87,D,Furniture,1734.49,1193.87,4,0.0,6937.96,2162.48,North,Retail,UPI,Returning,0
2024-08-06,152c08ed,A,Electronics,681.46,421.62,10,10.0,6133.14,1916.94,South,Retail,UPI,New,0
2024-05-24,c315dd43,E,Clothing,286.33,190.0,6,,1460.28,320.28,North,Online,UPI,Returning,0
2024-03-08,a21840cb,D,Furniture,1262.88,865.59,7,0.0,8840.16,2781.03,North,Distributor,Cash,New,0
2024-07-03,1354bcf1,C,Furniture,1256.46,711.87,3,0.0,3769.38,1633.77,East,Retail,NetBanking,Returning,0
2024-02-18,49de6938,C,Furniture,1296.02,938.47,8,0.0,10368.16,2860.4,South,Distributor,Card,New,1
2024-05-25,c0b0a5d7,C,Furniture,1476.92,918.83,6,10.0,7975.37,2462.39,West,Retail,Card,New,1
2024-06-02,24106157,E,Clothing,362.35,199.91,7,15.0,2155.98,756.61,West,Retail,Card,Returning,1
2024-05-28,dbc8644d,D,Furniture,1888.93,1211.42,2,5.0,3588.97,1166.13,East,Retail,Card,Returning,0
2024-11-08,06a0d538,B,Electronics,473.85,308.01,10,10.0,4264.65,1184.55,South,Online,Card,Returning,0
2024-03-14,c3b94d9f,D,Furniture,914.94,508.12,8,15.0,6221.59,2156.63,West,Retail,Cash,New,0
2024-03-31,a536e663,G,Electronics,729.98,454.72,2,,1240.97,331.53,East,Retail,Card,Returning,1
2024-06-17,19817242,F,Clothing,188.22,121.4,7,15.0,1119.91,270.11,North,Online,Card,Returning,0
2024-10-14,151b05f4,F,Clothing,134.65,85.31,3,0.0,403.95,148.02,South,Retail,Card,Returning,0
2024-09-17,ea90e94a,D,Furniture,1671.42,996.3,5,0.0,8357.1,3375.6,West,Retail,NetBanking,Returning,0
2024-12-29,551dd927,E,Clothing,140.16,102.23,3,15.0,357.41,50.72,East,Retail,,New,1
2024-10-25,7d7503c8,B,Electronics,436.95,254.76,5,0.0,2184.75,910.95,East,Online,UPI,New,0
2024-10-22,44be3808,D,Furniture,1946.2,1262.82,5,15.0,8271.35,1957.25,West,Distributor,Cash,Returning,0
2024-05-11,a284fa61,C,Furniture,713.95,510.5,9,0.0,6425.55,1831.05,South,Online,UPI,Returning,1
2024-04-22,2439f0ac,F,Clothing,119.16,73.56,6,5.0,679.21,237.85,West,Distributor,NetBanking,New,0
2024-10-22,1fdf8a38,E,Clothing,165.14,116.05,6,15.0,842.21,145.91,South,Distributor,NetBanking,New,0
2024-12-24,b150e1bd,A,Electronics,772.89,543.34,2,10.0,1391.2,304.52,North,Distributor,Card,Returning,0
2024-04-28,1fc6e33e,D,Furniture,1350.35,817.8,5,0.0,6751.75,2662.75,West,Retail,Cash,Returning,1
2024-10-15,7444121b,D,Furniture,1431.58,987.78,9,15.0,10951.59,2061.57,West,Retail,NetBanking,Returning,0
2024-01-16,942e19b9,B,Electronics,526.54,357.0,2,15.0,895.12,181.12,West,Distributor,Card,New,0
2024-12-06,c75637ac,E,Clothing,230.66,171.51,6,5.0,1314.76,285.7,West,Distributor,NetBanking,New,0
2024-05-12,d0d99f77,E,Clothing,150.51,94.43,10,10.0,1354.59,410.29,East,Online,Cash,New,1
2024-11-10,7c6cd3e6,D,Furniture,955.17,612.02,1,15.0,811.89,199.87,East,Distributor,UPI,Returning,1
2024-06-07,79136f64,B,Electronics,549.01,369.3,3,10.0,1482.33,374.43,South,Distributor,NetBanking,Returning,0
2024-03-10,637abf15,B,Electronics,254.16,166.11,4,15.0,864.14,199.7,South,Retail,Cash,Returning,1
2024-06-21,718d448f,G,Electronics,606.02,453.02,8,15.0,4120.94,496.78,South,Online,UPI,Returning,0
2024-06-18,c1daf19e,C,Furniture,669.27,476.96,6,10.0,3614.06,752.3,South,Retail,Card,New,0
2024-12-02,721c7908,B,Electronics,301.02,212.77,8,5.0,2287.75,585.59,West,Distributor,Cash,Returning,0
2024-07-17,614eb64e,C,Furniture,1298.49,892.9,7,15.0,7726.02,1475.72,West,Distributor,UPI,Returning,0
2024-12-18,7cfa099e,G,Electronics,682.38,476.67,2,15.0,1160.05,206.71,South,Distributor,Card,Returning,0
2024-01-13,a80f825f,A,Electronics,664.35,389.57,3,0.0,1993.05,824.34,East,Distributor,Card,New,1
2024-12-05,e0a733de,E,Clothing,204.01,114.98,1,0.0,204.01,89.03,North,Online,NetBanking,Returning,0
2024-10-06,eafe3bea,D,Furniture,1215.43,860.91,10,10.0,10938.87,2329.77,South,Distributor,UPI,New,1
2024-07-09,35c13798,E,Clothing,149.77,107.86,6,15.0,763.83,116.67,South,Distributor,NetBanking,Returning,0
2024-08-27,53c629c2,B,Electronics,329.6,239.35,8,5.0,2504.96,590.16,South,Retail,NetBanking,New,0
2024-04-10,444fff8f,C,Furniture,1468.7,849.44,3,10.0,3965.49,1417.17,North,Retail,Card,Returning,0
2024-09-04,4ed77a78,B,Electronics,346.47,217.69,4,15.0,1178.0,307.24,South,Online,UPI,New,0
2024-02-18,f27c77b4,E,Clothing,324.94,234.51,6,5.0,1852.16,445.1,East,Retail,Cash,New,1
2024-03-10,24d23cbd,F,Clothing,121.67,74.62,8,10.0,876.02,279.06,West,Online,NetBanking,Returning,1
2024-05-01,03bf8fc8,E,Clothing,150.03,82.7,2,15.0,255.05,89.65,West,Online,UPI,Returning,0
2024-11-01,c995e333,B,Electronics,450.61,276.87,8,10.0,3244.39,1029.43,West,Distributor,UPI,Returning,0
2024-09-21,3ffb395e,B,Electronics,314.8,180.96,10,0.0,3148.0,1338.4,North,Online,Cash,New,1
2024-02-01,c9017bcf,D,Furniture,1404.98,1013.38,10,15.0,11942.33,1808.53,North,Retail,UPI,Returning,0
2024-10-10,f27166df,G,Electronics,609.71,410.89,4,15.0,2073.01,429.45,North,Online,UPI,New,0
2024-04-27,7e46e97b,D,Furniture,1514.38,1077.7,5,15.0,6436.12,1047.62,South,Online,NetBanking,Returning,1
2024-06-23,6a94228c,B,Electronics,398.91,267.43,1,10.0,359.02,91.59,North,Online,Card,Returning,1
2024-02-18,b6eb15f6,A,Electronics,447.81,254.91,4,15.0,1522.55,502.91,West,Online,NetBanking,Returning,1
2024-02-24,0899ae95,E,Clothing,354.44,260.78,7,5.0,2357.03,531.57,West,Distributor,NetBanking,Returning,1
2024-07-13,6acef362,G,Electronics,461.87,308.31,5,10.0,2078.41,536.87,South,Retail,Cash,Returning,1
2024-07-12,ef6fd62a,C,Furniture,1073.89,719.87,7,10.0,6765.51,1726.42,West,Online,Card,New,0
2024-10-03,601939d6,F,Clothing,296.33,190.2,7,0.0,2074.31,742.91,East,Distributor,Cash,Returning,0
2024-11-04,c6d4f1df,A,Electronics,717.9,466.56,4,10.0,2584.44,718.2,South,Retail,Card,New,0
2024-07-24,efe6fafb,E,Clothing,283.48,191.86,6,15.0,1445.75,294.59,South,Online,NetBanking,New,0
2024-10-19,258a54ae,D,Furniture,1683.59,1234.77,8,10.0,12121.85,2243.69,North,Retail,NetBanking,New,1
2024-02-14,e83d3530,B,Electronics,598.66,419.87,1,5.0,568.73,148.86,West,Online,UPI,New,0
2024-09-28,65427b0d,B,Electronics,453.42,334.37,9,10.0,3672.7,663.37,East,Retail,NetBanking,New,1
2024-01-08,f6cf801c,G,Electronics,860.76,532.14,6,10.0,4648.1,1455.26,North,Online,NetBanking,New,0
2024-11-08,b18e6208,B,Electronics,359.28,237.43,2,0.0,718.56,243.7,West,Distributor,NetBanking,New,0
2024-12-20,49a8671e,B,Electronics,427.83,279.17,10,5.0,4064.38,1272.68,South,Retail,Card,Returning,0
2024-04-14,b3a89675,F,Clothing,265.16,174.48,8,5.0,2015.22,619.38,South,Distributor,Card,Returning,1
2024-07-31,903d573b,D,Furniture,1705.71,1145.88,4,15.0,5799.41,1215.89,West,Retail,NetBanking,Returning,0
2024-03-19,21beb7a4,B,Electronics,452.25,327.11,7,5.0,3007.46,717.69,South,Distributor,NetBanking,Returning,0
2024-11-18,da2ea42f,B,Electronics,466.36,265.52,9,10.0,3777.52,1387.84,West,Online,UPI,New,0
2024-08-02,afa8e094,B,Electronics,555.31,348.95,6,10.0,2998.67,904.97,North,Online,Cash,Returning,0
2024-02-25,0f7d3a99,D,Furniture,1312.02,952.93,1,15.0,1115.22,162.29,West,Online,Card,Returning,1
2024-09-21,757fa296,F,Clothing,133.17,87.09,8,15.0,905.56,208.84,East,Distributor,NetBanking,New,1
2024-09-12,fe15b15a,D,Furniture,991.58,664.6,6,0.0,5949.48,1961.88,West,Distributor,Cash,Returning,0
2024-05-02,b1395daa,D,Furniture,885.01,651.82,1,10.0,796.51,144.69,East,Retail,UPI,Returning,0
2024-04-13,6a792415,A,Electronics,676.45,433.13,1,10.0,608.81,175.68,East,Distributor,UPI,New,1
2024-04-07,62cf1dc9,G,Electronics,878.43,571.1,10,15.0,7466.65,1755.65,North,Online,Card,Returning,1
2024-02-06,bd6896eb,B,Electronics,458.63,314.5,3,10.0,1238.3,294.8,North,Online,NetBanking,Returning,0
2024-01-14,8ebb49d8,G,Electronics,561.28,397.77,7,15.0,3339.62,555.23,West,Online,NetBanking,Returning,1
2024-06-08,f98fa084,B,Electronics,454.15,295.16,6,15.0,2316.16,545.2,North,Distributor,Card,Returning,1
2024-05-03,6dcf29a4,D,Furniture,1024.44,586.34,7,10.0,6453.97,2349.59,North,Retail,Card,New,0
2024-11-06,f274286f,B,Electronics,262.6,152.79,10,10.0,2363.4,835.5,North,Distributor,Cash,New,0
2024-01-11,85405243,F,Clothing,282.15,199.23,1,0.0,282.15,82.92,North,Retail,Card,Returning,0
2024-12-31,61dfc5ec,D,Furniture,1171.76,651.32,5,0.0,5858.8,2602.2,East,Online,NetBanking,New,0
2024-08-10,567a6b6a,G,Electronics,409.66,236.52,10,10.0,3686.94,1321.74,North,Retail,UPI,Returning,1
2024-12-30,4cf874b8,F,Clothing,203.11,124.9,2,10.0,365.6,115.8,East,Distributor,UPI,Returning,0
2024-10-07,38e66b2c,F,Clothing,87.06,56.21,5,5.0,413.54,132.49,West,Online,Cash,New,0
2024-04-10,e7d78475,D,Furniture,1125.06,764.71,6,0.0,6750.36,2162.1,North,Distributor,Card,New,0
2024-05-02,aa81127f,A,Electronics,684.31,419.37,2,15.0,1163.33,324.59,West,Online,UPI,New,0
2024-06-13,908760a9,G,Electronics,699.95,387.62,10,10.0,6299.55,2423.35,East,Distributor,UPI,New,0
2024-06-20,e0e34c77,F,Clothing,191.98,132.59,10,10.0,1727.82,401.92,South,Online,NetBanking,Returning,0
2024-04-19,d55f901a,B,Electronics,510.86,305.04,4,5.0,1941.27,721.11,South,Retail,UPI,Returning,0
2024-07-30,ffe07b2f,B,Electronics,313.58,228.42,6,10.0,1693.33,322.81,West,Online,NetBanking,New,0
2024-05-07,7f835909,G,Electronics,728.08,405.23,9,,6552.72,2905.65,South,Online,Card,New,0
2024-05-11,e7dd292e,B,Electronics,295.78,180.65,1,10.0,266.2,85.55,North,Retail,,Returning,1
2024-07-06,8b319662,D,Furniture,1166.73,651.65,9,5.0,9975.54,4110.69,South,Retail,Cash,Returning,1
2024-03-19,07a69c99,E,Clothing,221.36,159.81,1,15.0,188.16,28.35,South,Online,Card,Returning,0
2024-03-08,b3c06b1d,D,Furniture,1152.31,641.83,7,10.0,7259.55,2766.74,South,Distributor,,Returning,0
2024-01-02,b9f22166,G,Electronics,616.61,460.98,1,15.0,524.12,63.14,South,Retail,UPI,New,0
2024-05-11,1859f42d,C,Furniture,1359.92,1003.26,9,10.0,11015.35,1986.01,West,Retail,NetBanking,New,1
2024-11-02,98f12813,E,Clothing,318.64,226.57,1,5.0,302.71,76.14,West,Distributor,NetBanking,New,1
2024-09-25,4327eacd,E,Clothing,306.7,229.82,9,0.0,2760.3,691.92,West,Retail,Cash,Returning,0
2024-02-05,e770c74f,G,Electronics,410.45,304.38,5,0.0,2052.25,530.35,West,Retail,Cash,Returning,0
2024-03-15,26461241,F,Clothing,150.27,99.11,1,0.0,150.27,51.16,West,Retail,NetBanking,Returning,0
2024-07-07,539af3b5,E,Clothing,183.61,117.98,10,10.0,1652.49,472.69,West,Retail,Cash,Returning,1
2024-10-16,f94369e7,C,Furniture,1368.47,793.94,4,15.0,4652.8,1477.04,North,Retail,NetBanking,Returning,0
2024-10-25,15cce7f0,B,Electronics,461.1,309.06,3,15.0,1175.81,248.62,South,Retail,UPI,Returning,0
2024-12-26,f761010b,B,Electronics,435.79,314.21,8,5.0,3312.0,798.32,East,Retail,NetBanking,New,0
2024-08-06,3cb57917,G,Electronics,828.03,464.37,10,0.0,8280.3,3636.6,East,Distributor,Card,New,0
2024-02-02,19d56301,B,Electronics,579.7,394.37,10,10.0,5217.3,1273.6,North,Retail,UPI,Returning,0
2024-02-01,a8452ee9,E,Clothing,305.93,214.97,6,5.0,1743.8,453.98,South,Retail,NetBanking,New,0
2024-07-21,5672ceb1,G,Electronics,461.24,331.22,4,10.0,1660.46,335.58,South,Retail,NetBanking,Returning,1
2024-02-05,57cc8889,G,Electronics,394.64,246.14,4,15.0,1341.78,357.22,North,Online,UPI,Returning,0
2024-10-30,fdfe6d84,G,Electronics,807.12,563.71,7,15.0,4802.36,856.39,South,Retail,UPI,New,0
2024-01-24,5acbf5e5,A,Electronics,456.81,304.02,2,10.0,822.26,214.22,South,Distributor,Card,New,0
2024-01-09,0addc107,E,Clothing,395.37,295.52,6,15.0,2016.39,243.27,West,Retail,Cash,New,0
2024-03-02,82f8b78e,G,Electronics,849.13,526.82,9,10.0,6877.95,2136.57,West,Distributor,NetBanking,New,1
2024-11-25,374988d1,E,Clothing,211.11,137.3,2,5.0,401.11,126.51,North,Distributor,UPI,Returning,0
2024-07-31,96f4bb63,B,Electronics,415.17,265.59,9,0.0,3736.53,1346.22,West,Online,Cash,Returning,0
2024-05-09,60d0efaa,A,Electronics,638.94,377.86,5,0.0,3194.7,1305.4,North,Online,Card,Returning,0
2024-09-15,b98370b7,A,Electronics,500.78,306.27,5,10.0,2253.51,722.16,North,Retail,UPI,New,1
2024-01-07,67fb7ebb,E,Clothing,271.58,174.83,2,10.0,488.84,139.18,North,Distributor,Cash,Returning,1
2024-03-07,9e188021,E,Clothing,269.86,184.75,5,15.0,1146.91,223.16,East,Retail,UPI,Returning,0
2024-03-16,55061fec,D,Furniture,1651.25,1000.06,6,5.0,9412.12,3411.77,South,Online,UPI,New,1
2024-11-03,d7f7353b,A,Electronics,670.63,430.35,5,5.0,3185.49,1033.74,North,Retail,Card,Returning,1
2024-02-24,65dfd7e7,A,Electronics,376.51,272.75,1,15.0,320.03,47.28,West,Retail,Cash,Returning,1
2024-01-05,8614197b,B,Electronics,498.08,315.82,3,10.0,1344.82,397.36,South,Retail,UPI,New,0
2024-04-07,e828a50e,B,Electronics,576.87,337.18,5,10.0,2595.91,910.01,West,Distributor,NetBanking,New,1
2024-07-16,de68942e,C,Furniture,960.02,625.59,10,0.0,9600.2,3344.3,North,Distributor,Card,Returning,0
2024-07-21,51ac0422,F,Clothing,196.39,140.84,4,5.0,746.28,182.92,North,Retail,UPI,Returning,1
2024-01-30,310d9c9f,C,Furniture,981.05,567.69,4,10.0,3531.78,1261.02,South,Distributor,NetBanking,New,0
2024-02-25,f3cf9d09,D,Furniture,1381.2,1006.53,4,10.0,4972.32,946.2,West,Online,UPI,New,1
2024-02-19,c786e375,D,Furniture,1517.97,931.5,6,0.0,9107.82,3518.82,North,Online,Card,Returning,0
2024-10-21,458f2fce,B,Electronics,396.81,220.12,7,10.0,2499.9,959.06,West,Distributor,NetBanking,Returning,0
2024-05-10,f03d22fe,F,Clothing,159.58,119.41,1,15.0,135.64,16.23,South,Distributor,Card,Returning,0
2024-10-02,950239d2,G,Electronics,800.91,443.67,9,15.0,6126.96,2133.93,East,Retail,Card,Returning,0
2024-10-06,4f567362,C,Furniture,648.07,434.24,9,10.0,5249.37,1341.21,East,Retail,Cash,Returning,1
2024-05-24,e67dca21,F,Clothing,283.43,174.62,6,5.0,1615.55,567.83,North,Online,Cash,Returning,0
2024-09-24,922941f6,D,Furniture,928.07,575.37,4,,3526.67,1225.19,East,Distributor,UPI,Returning,0
